Node          U1          U2          U3
-5.32634e-05  1.46896e-05  1.13634e-05  1.11229e-06  1.09106e-06 -2.57414e-07
-3.60754e-05  1.46896e-05  7.54101e-06 -3.36799e-07  9.60878e-07  7.98568e-08
Element 264
-4.66329e-05  1.35048e-05   1.1011e-05 -1.58086e-05 -2.49869e-06 -1.47282e-06
-3.11243e-05  1.35048e-05  7.32616e-06 -1.72752e-05 -2.61306e-06 -6.67095e-07
  -4.639e-05  1.36192e-05   1.1011e-05 -1.57569e-05  1.18617e-06  -8.9681e-07
 -3.0956e-05  1.36192e-05  7.32616e-06 -1.72324e-05   1.0718e-06 -3.15108e-07
-4.66329e-05  1.20382e-05   1.0435e-05 -3.00052e-07 -2.19475e-06 -1.71571e-06
-3.11243e-05  1.20382e-05  6.97417e-06 -1.76661e-06 -2.30023e-06 -8.35431e-07
  -4.639e-05  1.21437e-05   1.0435e-05 -3.22927e-07  1.26609e-06 -1.13969e-06
 -3.0956e-05  1.21437e-05  6.97417e-06 -1.79837e-06   1.1606e-06 -4.83444e-07
Element 265
-3.91846e-05  1.10832e-05  9.93386e-06 -1.40479e-05 -1.99554e-06 -2.51942e-06
-2.65159e-05  1.10832e-05  6.65934e-06 -1.51906e-05 -2.08741e-06 -1.39114e-06
-3.90323e-05  1.11751e-05  9.93386e-06 -1.38602e-05  1.27898e-06 -1.72625e-06
-2.64272e-05  1.11751e-05  6.65934e-06 -1.50312e-05  1.18711e-06 -8.82973e-07
-3.91846e-05  9.94046e-06  9.14069e-06 -1.37923e-06 -1.75523e-06  -2.6717e-06
-2.65159e-05  9.94046e-06  6.15117e-06 -2.52195e-06  -1.8188e-06 -1.47986e-06
-3.90323e-05   1.0004e-05  9.14069e-06 -1.25513e-06  1.23428e-06 -1.87853e-06
-2.64272e-05   1.0004e-05  6.15117e-06 -2.42616e-06  1.17072e-06 -9.71691e-07
Element 266
-3.21481e-05  9.13263e-06  8.53868e-06 -1.24711e-05 -1.57185e-06 -3.25892e-06
-2.17852e-05  9.13263e-06  5.75632e-06 -1.35354e-05 -1.64711e-06 -1.93684e-06
-3.21348e-05  9.20789e-06  8.53868e-06 -1.23097e-05   1.2105e-06 -2.40737e-06
-2.18075e-05  9.20789e-06  5.75632e-06 -1.33138e-05  1.13525e-06 -1.36626e-06
-3.21481e-05  8.06832e-06  7.68713e-06  -2.1082e-06 -1.31116e-06 -3.27224e-06
-2.17852e-05  8.06832e-06  5.18574e-06 -3.17251e-06 -1.44665e-06 -1.91461e-06
-3.21348e-05  8.20381e-06  7.68713e-06 -1.98237e-06  1.19023e-06 -2.42069e-06
-2.18075e-05  8.20381e-06  5.18574e-06 -2.98644e-06  1.05474e-06 -1.34403e-06
Element 267
-2.55548e-05  7.17373e-06  6.90995e-06 -1.04832e-05  -1.1576e-06 -4.34725e-06
-1.71297e-05  7.17373e-06  4.64694e-06 -1.18629e-05 -1.26156e-06 -2.73547e-06
-2.52712e-05   7.2777e-06  6.90995e-06 -1.01196e-05  1.10541e-06 -3.07551e-06
-1.69721e-05   7.2777e-06  4.64694e-06 -1.16458e-05  1.00145e-06 -1.83402e-06
-2.55548e-05  5.79399e-06  5.63821e-06 -2.05806e-06 -9.98765e-07 -4.63087e-06
-1.71297e-05  5.79399e-06   3.7455e-06  -3.4378e-06 -9.56335e-07 -2.89304e-06
-2.52712e-05  5.75157e-06  5.63821e-06 -1.82055e-06   8.9395e-07 -3.35913e-06
-1.69721e-05  5.75157e-06   3.7455e-06 -3.34668e-06   9.3638e-07  -1.9916e-06
Element 268
-1.98181e-05  5.53918e-06  4.67852e-06 -9.27114e-06 -7.75421e-07 -5.31619e-06
-1.23781e-05  5.53918e-06  3.06103e-06 -8.58757e-06 -7.20945e-07 -3.41175e-06
-1.99075e-05   5.4847e-06  4.67852e-06 -9.25307e-06  8.42075e-07 -3.96602e-06
-1.24692e-05   5.4847e-06  3.06103e-06 -8.45601e-06  8.96551e-07 -2.44319e-06
-1.98181e-05  6.22275e-06  3.32835e-06 -1.83109e-06 -3.24068e-07 -5.22683e-06
-1.23781e-05  6.22275e-06  2.09247e-06 -1.14752e-06 -3.83073e-07 -3.32067e-06
-1.99075e-05  6.28176e-06  3.32835e-06 -1.81474e-06  9.11814e-07 -3.87666e-06
-1.24692e-05  6.28176e-06  2.09247e-06 -1.01769e-06  8.52809e-07 -2.35211e-06
Element 269
-1.62815e-05  3.90111e-06  2.02827e-06 -1.76102e-06  9.16605e-08 -6.20161e-06
-4.31155e-06  3.90111e-06  1.24906e-06 -8.78743e-06  7.92886e-08 -3.73359e-06
 -1.5537e-05  3.91348e-06  2.02827e-06 -1.64265e-06  8.70864e-07 -3.99988e-06
 -3.8751e-06  3.91348e-06  1.24906e-06 -8.90995e-06  8.58492e-07 -2.39792e-06
-1.62815e-05  -3.1253e-06 -1.73458e-07  1.02089e-05    7.761e-07 -6.94609e-06
-4.31155e-06  -3.1253e-06 -8.66053e-08  3.18251e-06  1.00461e-06 -4.17003e-06
 -1.5537e-05 -3.35382e-06 -1.73458e-07  1.00192e-05  6.89247e-07 -4.74437e-06
 -3.8751e-06 -3.35382e-06 -8.66053e-08  2.75194e-06   9.1776e-07 -2.83436e-06
Element 270
-1.70943e-05  6.69613e-06 -1.15605e-06 -4.10725e-05  3.83799e-07 -3.11868e-06
-6.69529e-06  6.69613e-06 -9.09771e-07 -7.21338e-06  1.13374e-06 -2.38673e-06
-1.84061e-05  5.94619e-06 -1.15605e-06 -4.06918e-05  1.37521e-07 -2.63592e-06
-7.46162e-06  5.94619e-06 -9.09771e-07 -8.01639e-06  8.87462e-07 -1.47347e-06
-1.70943e-05  4.05552e-05 -1.63881e-06 -3.06734e-05 -1.37243e-06 -1.80689e-06
-6.69529e-06  4.05552e-05 -1.82303e-06  3.18568e-06  5.61195e-07  -1.6204e-06
-1.84061e-05  3.86216e-05 -1.63881e-06 -2.97473e-05 -1.18821e-06 -1.32413e-06
-7.46162e-06  3.86216e-05 -1.82303e-06  2.92812e-06  7.45417e-07 -7.07133e-07
Element 271
-6.04778e-05  1.90146e-05  1.09432e-05 -9.33755e-06 -2.26196e-06  5.77563e-07
-4.23258e-05  1.90146e-05  7.65823e-06 -9.46531e-06 -2.34406e-06  3.00482e-07
-6.04149e-05  1.90967e-05  1.09432e-05 -9.40236e-06  1.02302e-06  5.63815e-07
-4.22861e-05  1.90967e-05  7.65823e-06 -9.54119e-06  9.40923e-07  4.24276e-07
-6.04778e-05  1.88868e-05   1.0957e-05  8.81451e-06 -2.29585e-06  5.14584e-07
-4.23258e-05  1.88868e-05  7.53444e-06  8.68676e-06 -2.36687e-06  2.60829e-07
-6.04149e-05  1.89579e-05   1.0957e-05  8.72637e-06  1.12668e-06  5.00836e-07
-4.22861e-05  1.89579e-05  7.53444e-06  8.58755e-06  1.05565e-06  3.84623e-07
Element 272
-5.87204e-05  1.83993e-05  1.09356e-05 -1.45796e-05  -2.2837e-06   3.3328e-07
-3.96367e-05  1.83993e-05  7.44846e-06 -1.57839e-05 -2.34823e-06   2.3503e-07
-5.86088e-05  1.84638e-05  1.09356e-05 -1.46547e-05   1.2034e-06  4.05485e-07
-3.95585e-05  1.84638e-05  7.44846e-06 -1.58656e-05  1.13888e-06   3.4613e-07
-5.87204e-05   1.7195e-05  1.08634e-05  4.50413e-06 -2.21663e-06  2.21709e-07
-3.96367e-05   1.7195e-05  7.33736e-06  3.29986e-06 -2.27448e-06  1.56823e-07
-5.86088e-05  1.72529e-05  1.08634e-05  4.39569e-06  1.30937e-06  2.93914e-07
-3.95585e-05  1.72529e-05  7.33736e-06  3.18474e-06  1.25151e-06  2.67923e-07
Element 273
-5.31006e-05  1.62177e-05  1.07531e-05 -1.61233e-05 -2.14754e-06 -7.76662e-08
-3.59573e-05  1.62177e-05  7.23734e-06 -1.75892e-05 -2.19876e-06  2.69325e-08
-5.29799e-05  1.62689e-05  1.07531e-05 -1.61667e-05  1.36818e-06  1.51446e-07
-3.58711e-05  1.62689e-05  7.23734e-06  -1.7644e-05  1.31696e-06  1.89075e-07
-5.31006e-05  1.47518e-05   1.0524e-05  1.02002e-06 -2.02586e-06 -1.98416e-07
-3.59573e-05  1.47518e-05   7.0752e-06 -4.45827e-07 -2.06562e-06 -5.92343e-08
-5.29799e-05  1.47916e-05   1.0524e-05  9.42126e-07  1.42289e-06  3.06962e-08
-3.58711e-05  1.47916e-05   7.0752e-06 -5.35185e-07  1.38313e-06  1.02909e-07
Element 274
-4.62635e-05  1.36724e-05  1.02796e-05 -1.57361e-05 -1.92983e-06 -5.66158e-07
-3.08671e-05  1.36724e-05  6.91341e-06 -1.72192e-05   -1.961e-06 -2.78871e-07
-4.61609e-05  1.37036e-05  1.02796e-05 -1.57309e-05  1.43636e-06 -1.27704e-07
-3.07927e-05  1.37036e-05  6.91341e-06  -1.7226e-05   1.4052e-06  1.01501e-09
-4.62635e-05  1.21893e-05  9.84115e-06 -3.39699e-07 -1.78915e-06 -6.68823e-07
-3.08671e-05  1.21893e-05  6.63352e-06 -1.82279e-06  -1.8083e-06 -3.53339e-07
-4.61609e-05  1.22085e-05  9.84115e-06 -3.62647e-07  1.41848e-06 -2.30369e-07
-3.07927e-05  1.22085e-05  6.63352e-06 -1.85775e-06  1.39933e-06 -7.34537e-08
Element 275
-3.89577e-05   1.1216e-05  9.44359e-06 -1.37839e-05 -1.67605e-06 -1.01107e-06
-2.63843e-05   1.1216e-05  6.37616e-06   -1.496e-05 -1.69615e-06 -5.86836e-07
-3.89063e-05  1.12361e-05  9.44359e-06 -1.37632e-05  1.39137e-06 -3.63369e-07
-2.63558e-05  1.12361e-05  6.37616e-06 -1.49246e-05  1.37127e-06 -1.63609e-07
-3.89577e-05    1.004e-05  8.79589e-06 -1.21052e-06 -1.50774e-06 -1.06252e-06
-2.63843e-05    1.004e-05  5.95294e-06 -2.38656e-06 -1.54245e-06 -6.15333e-07
-3.89063e-05  1.00747e-05  8.79589e-06 -1.21275e-06  1.33521e-06 -4.14818e-07
-2.63558e-05  1.00747e-05  5.95294e-06 -2.37418e-06   1.3005e-06 -1.92105e-07
Element 276
-3.20989e-05  9.24529e-06   8.2273e-06 -1.22189e-05 -1.39531e-06 -1.46483e-06
-2.17952e-05  9.24529e-06   5.5697e-06 -1.32141e-05 -1.42225e-06 -9.20159e-07
 -3.2014e-05  9.27223e-06   8.2273e-06 -1.21323e-05  1.26229e-06 -5.59141e-07
-2.17394e-05  9.27223e-06   5.5697e-06 -1.31632e-05  1.23535e-06 -2.96371e-07
-3.20989e-05  8.25015e-06  7.32161e-06 -1.91522e-06 -1.25647e-06 -1.54969e-06
-2.17952e-05  8.25015e-06  4.94592e-06 -2.91036e-06 -1.24757e-06 -9.75963e-07
 -3.2014e-05  8.24125e-06  7.32161e-06 -1.85762e-06  1.11922e-06 -6.44001e-07
-2.17394e-05  8.24125e-06  4.94592e-06  -2.8886e-06  1.12813e-06 -3.52175e-07
Element 277
-2.51766e-05   7.3158e-06  6.57569e-06 -9.98906e-06 -1.11439e-06   -1.881e-06
-1.69244e-05   7.3158e-06  4.42178e-06 -1.15466e-05 -1.11452e-06 -1.23828e-06
-2.52016e-05  7.31592e-06  6.57569e-06 -9.99583e-06  1.03952e-06 -7.48798e-07
-1.69516e-05  7.31592e-06  4.42178e-06 -1.14929e-05  1.03939e-06 -4.30113e-07
-2.51766e-05  5.75823e-06  5.44349e-06  -1.7369e-06 -8.65045e-07 -1.85594e-06
-1.69244e-05  5.75823e-06  3.61362e-06 -3.29447e-06 -9.25681e-07 -1.21103e-06
-2.52016e-05  5.81886e-06  5.44349e-06 -1.74587e-06  9.64823e-07 -7.23736e-07
-1.69516e-05  5.81886e-06  3.61362e-06 -3.24293e-06  9.04187e-07  -4.0286e-07
Element 278
-1.98562e-05  5.47739e-06   4.5075e-06  -9.2003e-06 -7.12207e-07 -2.33067e-06
-1.24461e-05  5.47739e-06   2.9369e-06    -8.41e-06 -7.46698e-07 -1.57503e-06
-1.96268e-05  5.51188e-06   4.5075e-06 -9.07421e-06  8.58388e-07 -9.05702e-07
-1.22921e-05  5.51188e-06   2.9369e-06 -8.41584e-06  8.23897e-07 -5.34371e-07
-1.98562e-05  6.26769e-06  3.08253e-06  -1.7902e-06 -5.43988e-07 -2.56011e-06
-1.24461e-05  6.26769e-06  1.89625e-06 -9.99897e-07 -4.46544e-07 -1.72908e-06
-1.96268e-05  6.17024e-06  3.08253e-06 -1.73949e-06  6.42299e-07 -1.13514e-06
-1.22921e-05  6.17024e-06  1.89625e-06 -1.08113e-06  7.39743e-07 -6.88427e-07
Element 279
-1.53947e-05  3.88072e-06  2.12989e-06 -1.66129e-06 -3.88584e-07 -2.17613e-06
 -3.7816e-06  3.88072e-06  1.17987e-06 -8.97292e-06 -2.86693e-07 -1.54967e-06
-1.57504e-05  3.77882e-06  2.12989e-06 -1.83058e-06  5.61443e-07 -9.98427e-07
 -3.9626e-06  3.77882e-06  1.17987e-06 -9.02243e-06  6.63334e-07 -6.33136e-07
-1.53947e-05 -3.43091e-06  9.52187e-07   9.9518e-06 -1.32231e-07 -1.82044e-06
 -3.7816e-06 -3.43091e-06  2.63328e-07  2.64017e-06 -1.50123e-07 -1.36868e-06
-1.57504e-05 -3.41302e-06  9.52187e-07  9.95721e-06  5.56629e-07 -6.42731e-07
 -3.9626e-06 -3.41302e-06  2.63328e-07  2.76537e-06  5.38736e-07 -4.52142e-07
Element 280
-1.87116e-05  5.74002e-06  3.58771e-07 -4.05896e-05  3.23918e-08 -8.62032e-07
-7.65437e-06  5.74002e-06 -1.78225e-07 -8.22248e-06 -1.54287e-07 -5.34049e-07
-1.82344e-05   5.9267e-06  3.58771e-07  -4.0691e-05  5.69388e-07 -4.18494e-07
-7.41464e-06   5.9267e-06 -1.78225e-07 -7.98252e-06  3.82709e-07 -2.44242e-07
-1.87116e-05  3.81071e-05 -8.47674e-08 -2.95323e-05  2.25795e-07 -1.33927e-06
-7.65437e-06  3.81071e-05 -4.68032e-07  2.83475e-06  -3.0223e-07  -7.7378e-07
-1.82344e-05  3.86351e-05 -8.47674e-08 -2.98712e-05   6.0906e-07  -8.9573e-07
-7.41464e-06  3.86351e-05 -4.68032e-07  2.83721e-06  8.10342e-08 -4.83974e-07
Element 281
-6.04149e-05  1.90967e-05  1.09432e-05 -9.40236e-06 -1.02302e-06 -5.63815e-07
-4.22861e-05  1.90967e-05  7.65823e-06 -9.54119e-06 -9.40923e-07 -4.24276e-07
-6.04778e-05  1.90146e-05  1.09432e-05 -9.33755e-06  2.26196e-06 -5.77563e-07
-4.23258e-05  1.90146e-05  7.65823e-06 -9.46531e-06  2.34406e-06 -3.00482e-07
-6.04149e-05  1.89579e-05   1.0957e-05  8.72637e-06 -1.12668e-06 -5.00836e-07
-4.22861e-05  1.89579e-05  7.53444e-06  8.58755e-06 -1.05565e-06 -3.84623e-07
-6.04778e-05  1.88868e-05   1.0957e-05  8.81451e-06  2.29585e-06 -5.14584e-07
-4.23258e-05  1.88868e-05  7.53444e-06  8.68676e-06  2.36687e-06 -2.60829e-07
Element 282
-5.86088e-05  1.84638e-05  1.09356e-05 -1.46547e-05  -1.2034e-06 -4.05485e-07
-3.95585e-05  1.84638e-05  7.44846e-06 -1.58656e-05 -1.13888e-06  -3.4613e-07
-5.87204e-05  1.83993e-05  1.09356e-05 -1.45796e-05   2.2837e-06  -3.3328e-07
-3.96367e-05  1.83993e-05  7.44846e-06 -1.57839e-05  2.34823e-06  -2.3503e-07
-5.86088e-05  1.72529e-05  1.08634e-05  4.39569e-06 -1.30937e-06 -2.93914e-07
-3.95585e-05  1.72529e-05  7.33736e-06  3.18474e-06 -1.25151e-06 -2.67923e-07
-5.87204e-05   1.7195e-05  1.08634e-05  4.50413e-06  2.21663e-06 -2.21709e-07
-3.96367e-05   1.7195e-05  7.33736e-06  3.29986e-06  2.27448e-06 -1.56823e-07
Element 283
-5.29799e-05  1.62689e-05  1.07531e-05 -1.61667e-05 -1.36818e-06 -1.51446e-07
-3.58711e-05  1.62689e-05  7.23734e-06  -1.7644e-05 -1.31696e-06 -1.89075e-07
-5.31006e-05  1.62177e-05  1.07531e-05 -1.61233e-05  2.14754e-06  7.76662e-08
-3.59573e-05  1.62177e-05  7.23734e-06 -1.75892e-05  2.19876e-06 -2.69325e-08
-5.29799e-05  1.47916e-05   1.0524e-05  9.42126e-07 -1.42289e-06 -3.06962e-08
-3.58711e-05  1.47916e-05   7.0752e-06 -5.35185e-07 -1.38313e-06 -1.02909e-07
-5.31006e-05  1.47518e-05   1.0524e-05  1.02002e-06  2.02586e-06  1.98416e-07
-3.59573e-05  1.47518e-05   7.0752e-06 -4.45827e-07  2.06562e-06  5.92343e-08
Element 284
-4.61609e-05  1.37036e-05  1.02796e-05 -1.57309e-05 -1.43636e-06  1.27704e-07
-3.07927e-05  1.37036e-05  6.91341e-06  -1.7226e-05  -1.4052e-06 -1.01501e-09
-4.62635e-05  1.36724e-05  1.02796e-05 -1.57361e-05  1.92983e-06  5.66158e-07
-3.08671e-05  1.36724e-05  6.91341e-06 -1.72192e-05    1.961e-06  2.78871e-07
-4.61609e-05  1.22085e-05  9.84115e-06 -3.62647e-07 -1.41848e-06  2.30369e-07
-3.07927e-05  1.22085e-05  6.63352e-06 -1.85775e-06 -1.39933e-06  7.34537e-08
-4.62635e-05  1.21893e-05  9.84115e-06 -3.39699e-07  1.78915e-06  6.68823e-07
-3.08671e-05  1.21893e-05  6.63352e-06 -1.82279e-06   1.8083e-06  3.53339e-07
Element 285
-3.89063e-05  1.12361e-05  9.44359e-06 -1.37632e-05 -1.39137e-06  3.63369e-07
-2.63558e-05  1.12361e-05  6.37616e-06 -1.49246e-05 -1.37127e-06  1.63609e-07
-3.89577e-05   1.1216e-05  9.44359e-06 -1.37839e-05  1.67605e-06  1.01107e-06
-2.63843e-05   1.1216e-05  6.37616e-06   -1.496e-05  1.69615e-06  5.86836e-07
-3.89063e-05  1.00747e-05  8.79589e-06 -1.21275e-06 -1.33521e-06  4.14818e-07
-2.63558e-05  1.00747e-05  5.95294e-06 -2.37418e-06  -1.3005e-06  1.92105e-07
-3.89577e-05    1.004e-05  8.79589e-06 -1.21052e-06  1.50774e-06  1.06252e-06
-2.63843e-05    1.004e-05  5.95294e-06 -2.38656e-06  1.54245e-06  6.15333e-07
Element 286
 -3.2014e-05  9.27223e-06   8.2273e-06 -1.21323e-05 -1.26229e-06  5.59141e-07
-2.17394e-05  9.27223e-06   5.5697e-06 -1.31632e-05 -1.23535e-06  2.96371e-07
-3.20989e-05  9.24529e-06   8.2273e-06 -1.22189e-05  1.39531e-06  1.46483e-06
-2.17952e-05  9.24529e-06   5.5697e-06 -1.32141e-05  1.42225e-06  9.20159e-07
 -3.2014e-05  8.24125e-06  7.32161e-06 -1.85762e-06 -1.11922e-06  6.44001e-07
-2.17394e-05  8.24125e-06  4.94592e-06  -2.8886e-06 -1.12813e-06  3.52175e-07
-3.20989e-05  8.25015e-06  7.32161e-06 -1.91522e-06  1.25647e-06  1.54969e-06
-2.17952e-05  8.25015e-06  4.94592e-06 -2.91036e-06  1.24757e-06  9.75963e-07
Element 287
-2.52016e-05  7.31592e-06  6.57569e-06 -9.99583e-06 -1.03952e-06  7.48798e-07
-1.69516e-05  7.31592e-06  4.42178e-06 -1.14929e-05 -1.03939e-06  4.30113e-07
-2.51766e-05   7.3158e-06  6.57569e-06 -9.98906e-06  1.11439e-06    1.881e-06
-1.69244e-05   7.3158e-06  4.42178e-06 -1.15466e-05  1.11452e-06  1.23828e-06
-2.52016e-05  5.81886e-06  5.44349e-06 -1.74587e-06 -9.64823e-07  7.23736e-07
-1.69516e-05  5.81886e-06  3.61362e-06 -3.24293e-06 -9.04187e-07   4.0286e-07
-2.51766e-05  5.75823e-06  5.44349e-06  -1.7369e-06  8.65045e-07  1.85594e-06
-1.69244e-05  5.75823e-06  3.61362e-06 -3.29447e-06  9.25681e-07  1.21103e-06
Element 288
-1.96268e-05  5.51188e-06   4.5075e-06 -9.07421e-06 -8.58388e-07  9.05702e-07
-1.22921e-05  5.51188e-06   2.9369e-06 -8.41584e-06 -8.23897e-07  5.34371e-07
-1.98562e-05  5.47739e-06   4.5075e-06  -9.2003e-06  7.12207e-07  2.33067e-06
-1.24461e-05  5.47739e-06   2.9369e-06    -8.41e-06  7.46698e-07  1.57503e-06
-1.96268e-05  6.17024e-06  3.08253e-06 -1.73949e-06 -6.42299e-07  1.13514e-06
-1.22921e-05  6.17024e-06  1.89625e-06 -1.08113e-06 -7.39743e-07  6.88427e-07
-1.98562e-05  6.26769e-06  3.08253e-06  -1.7902e-06  5.43988e-07  2.56011e-06
-1.24461e-05  6.26769e-06  1.89625e-06 -9.99897e-07  4.46544e-07  1.72908e-06
Element 289
-1.57504e-05  3.77882e-06  2.12989e-06 -1.83058e-06 -5.61443e-07  9.98427e-07
 -3.9626e-06  3.77882e-06  1.17987e-06 -9.02243e-06 -6.63334e-07  6.33136e-07
-1.53947e-05  3.88072e-06  2.12989e-06 -1.66129e-06  3.88584e-07  2.17613e-06
 -3.7816e-06  3.88072e-06  1.17987e-06 -8.97292e-06  2.86693e-07  1.54967e-06
-1.57504e-05 -3.41302e-06  9.52187e-07  9.95721e-06 -5.56629e-07  6.42731e-07
 -3.9626e-06 -3.41302e-06  2.63328e-07  2.76537e-06 -5.38736e-07  4.52142e-07
-1.53947e-05 -3.43091e-06  9.52187e-07   9.9518e-06  1.32231e-07  1.82044e-06
 -3.7816e-06 -3.43091e-06  2.63328e-07  2.64017e-06  1.50123e-07  1.36868e-06
Element 290
-1.82344e-05   5.9267e-06  3.58771e-07  -4.0691e-05 -5.69388e-07  4.18494e-07
-7.41464e-06   5.9267e-06 -1.78225e-07 -7.98252e-06 -3.82709e-07  2.44242e-07
-1.87116e-05  5.74002e-06  3.58771e-07 -4.05896e-05 -3.23918e-08  8.62032e-07
-7.65437e-06  5.74002e-06 -1.78225e-07 -8.22248e-06  1.54287e-07  5.34049e-07
-1.82344e-05  3.86351e-05 -8.47674e-08 -2.98712e-05  -6.0906e-07   8.9573e-07
-7.41464e-06  3.86351e-05 -4.68032e-07  2.83721e-06 -8.10342e-08  4.83974e-07
-1.87116e-05  3.81071e-05 -8.47674e-08 -2.95323e-05 -2.25795e-07  1.33927e-06
-7.65437e-06  3.81071e-05 -4.68032e-07  2.83475e-06   3.0223e-07   7.7378e-07
Element 291
-6.05879e-05  1.88483e-05  1.21664e-05 -9.24873e-06 -2.78943e-07 -1.62665e-06
-4.23877e-05  1.88483e-05  8.24751e-06 -9.35622e-06  9.31877e-08 -1.07764e-06
-6.08255e-05  1.84762e-05  1.21664e-05 -9.07088e-06  3.63997e-06 -1.65183e-06
-4.25171e-05  1.84762e-05  8.24751e-06 -9.13406e-06   4.0121e-06 -9.68589e-07
-6.05879e-05  1.87409e-05  1.21916e-05  8.95147e-06 -4.31078e-07 -1.38899e-06
-4.23877e-05  1.87409e-05  8.13845e-06  8.84399e-06 -1.03248e-07 -9.48189e-07
-6.08255e-05   1.8413e-05  1.21916e-05  9.23754e-06  3.62207e-06 -1.41417e-06
-4.25171e-05   1.8413e-05  8.13845e-06  9.17435e-06   3.9499e-06 -8.39137e-07
Element 292
-5.88765e-05   1.8272e-05  1.21355e-05 -1.44866e-05  -5.6253e-07 -9.63289e-07
-3.97467e-05   1.8272e-05  8.04856e-06   -1.566e-05 -2.79344e-07 -8.31311e-07
-5.91914e-05  1.79888e-05  1.21355e-05 -1.43076e-05  3.52438e-06 -7.84739e-07
-3.99691e-05  1.79888e-05  8.04856e-06 -1.54033e-05  3.80756e-06 -6.94758e-07
-5.88765e-05  1.70986e-05  1.19569e-05  4.64319e-06 -7.69527e-07 -6.48387e-07
-3.97467e-05  1.70986e-05    7.912e-06  3.46979e-06 -5.64011e-07 -6.08875e-07
-5.91914e-05  1.68931e-05  1.19569e-05  4.91467e-06  3.27538e-06 -4.69837e-07
-3.99691e-05  1.68931e-05    7.912e-06  3.81894e-06   3.4809e-06 -4.72322e-07
Element 293
-5.32634e-05  1.61387e-05    1.175e-05 -1.60757e-05 -9.11147e-07 -6.65888e-08
-3.60754e-05  1.61387e-05  7.77601e-06 -1.75248e-05 -7.46627e-07 -3.16426e-07
-5.35874e-05  1.59742e-05    1.175e-05  -1.5989e-05  3.06288e-06  3.20063e-07
 -3.6312e-05  1.59742e-05  7.77601e-06 -1.74037e-05   3.2274e-06 -8.14313e-08
-5.32634e-05  1.46896e-05  1.13634e-05  1.11229e-06 -1.09106e-06  2.57414e-07
-3.60754e-05  1.46896e-05  7.54101e-06 -3.36799e-07 -9.60878e-07 -7.98568e-08
-5.35874e-05  1.45594e-05  1.13634e-05  1.28646e-06  2.73131e-06  6.44066e-07
 -3.6312e-05  1.45594e-05  7.54101e-06 -1.28288e-07  2.86149e-06  1.55138e-07
Element 294
  -4.639e-05  1.36192e-05   1.1011e-05 -1.57569e-05 -1.18617e-06   8.9681e-07
 -3.0956e-05  1.36192e-05  7.32616e-06 -1.72324e-05  -1.0718e-06  3.15108e-07
-4.66329e-05  1.35048e-05   1.1011e-05 -1.58086e-05  2.49869e-06  1.47282e-06
-3.11243e-05  1.35048e-05  7.32616e-06 -1.72752e-05  2.61306e-06  6.67095e-07
  -4.639e-05  1.21437e-05   1.0435e-05 -3.22927e-07 -1.26609e-06  1.13969e-06
 -3.0956e-05  1.21437e-05  6.97417e-06 -1.79837e-06  -1.1606e-06  4.83444e-07
-4.66329e-05  1.20382e-05   1.0435e-05 -3.00052e-07  2.19475e-06  1.71571e-06
-3.11243e-05  1.20382e-05  6.97417e-06 -1.76661e-06  2.30023e-06  8.35431e-07
Element 295
-3.90323e-05  1.11751e-05  9.93386e-06 -1.38602e-05 -1.27898e-06  1.72625e-06
-2.64272e-05  1.11751e-05  6.65934e-06 -1.50312e-05 -1.18711e-06  8.82973e-07
-3.91846e-05  1.10832e-05  9.93386e-06 -1.40479e-05  1.99554e-06  2.51942e-06
-2.65159e-05  1.10832e-05  6.65934e-06 -1.51906e-05  2.08741e-06  1.39114e-06
-3.90323e-05   1.0004e-05  9.14069e-06 -1.25513e-06 -1.23428e-06  1.87853e-06
-2.64272e-05   1.0004e-05  6.15117e-06 -2.42616e-06 -1.17072e-06  9.71691e-07
-3.91846e-05  9.94046e-06  9.14069e-06 -1.37923e-06  1.75523e-06   2.6717e-06
-2.65159e-05  9.94046e-06  6.15117e-06 -2.52195e-06   1.8188e-06  1.47986e-06
Element 296
-3.21348e-05  9.20789e-06  8.53868e-06 -1.23097e-05  -1.2105e-06  2.40737e-06
-2.18075e-05  9.20789e-06  5.75632e-06 -1.33138e-05 -1.13525e-06  1.36626e-06
-3.21481e-05  9.13263e-06  8.53868e-06 -1.24711e-05  1.57185e-06  3.25892e-06
-2.17852e-05  9.13263e-06  5.75632e-06 -1.35354e-05  1.64711e-06  1.93684e-06
-3.21348e-05  8.20381e-06  7.68713e-06 -1.98237e-06 -1.19023e-06  2.42069e-06
-2.18075e-05  8.20381e-06  5.18574e-06 -2.98644e-06 -1.05474e-06  1.34403e-06
-3.21481e-05  8.06832e-06  7.68713e-06  -2.1082e-06  1.31116e-06  3.27224e-06
-2.17852e-05  8.06832e-06  5.18574e-06 -3.17251e-06  1.44665e-06  1.91461e-06
Element 297
-2.52712e-05   7.2777e-06  6.90995e-06 -1.01196e-05 -1.10541e-06  3.07551e-06
-1.69721e-05   7.2777e-06  4.64694e-06 -1.16458e-05 -1.00145e-06  1.83402e-06
-2.55548e-05  7.17373e-06  6.90995e-06 -1.04832e-05   1.1576e-06  4.34725e-06
-1.71297e-05  7.17373e-06  4.64694e-06 -1.18629e-05  1.26156e-06  2.73547e-06
