Node          U1          U2          U3
Element 432
 2.23326e-05 -2.54141e-06 -1.20621e-06  -1.2624e-05 -2.45275e-07 -5.96874e-07
 2.92455e-05 -2.54141e-06  -1.5019e-06 -1.37633e-05 -2.45934e-07 -7.45554e-07
 2.23045e-05 -2.54075e-06 -1.20621e-06 -1.26915e-05  5.04199e-08 -1.55035e-07
 2.92146e-05 -2.54075e-06  -1.5019e-06 -1.38341e-05  4.97607e-08 -2.00732e-07
 2.23326e-05 -3.68066e-06 -1.64805e-06 -5.71114e-06 -3.10412e-07  -5.6874e-07
 2.92455e-05 -3.68066e-06 -2.04673e-06 -6.85039e-06  -3.0773e-07 -7.14646e-07
 2.23045e-05 -3.68334e-06 -1.64805e-06 -5.78145e-06  8.82662e-08   -1.269e-07
 2.92146e-05 -3.68334e-06 -2.04673e-06 -6.92404e-06  9.09481e-08 -1.69824e-07
Element 433
 2.19738e-05 -4.12352e-06 -1.89562e-06 -1.16488e-05 -3.38748e-07 -2.70574e-07
 2.74794e-05 -4.12352e-06 -2.35032e-06 -1.17195e-05 -3.33484e-07 -3.41912e-07
  2.1961e-05 -4.12878e-06 -1.89562e-06  -1.1702e-05   1.1595e-07 -3.60407e-08
 2.74631e-05 -4.12878e-06 -2.35032e-06 -1.17764e-05  1.21215e-07 -5.73096e-08
 2.19738e-05 -4.19419e-06 -2.13015e-06 -6.14328e-06 -3.51029e-07 -2.57781e-07
 2.74794e-05 -4.19419e-06 -2.63492e-06 -6.21395e-06 -3.42051e-07 -3.25644e-07
  2.1961e-05 -4.20317e-06 -2.13015e-06 -6.19993e-06  1.53738e-07 -2.32479e-08
 2.74631e-05 -4.20317e-06 -2.63492e-06 -6.27431e-06  1.62717e-07 -4.10415e-08
Element 434
 2.07603e-05 -4.25734e-06 -2.24151e-06  -1.2311e-05 -3.46204e-07  -2.2179e-08
 2.53768e-05 -4.25734e-06 -2.76572e-06 -1.24129e-05 -3.36913e-07 -2.24569e-08
 2.07445e-05 -4.26663e-06 -2.24151e-06 -1.23445e-05  1.78004e-07  4.75338e-08
 2.53554e-05 -4.26663e-06 -2.76572e-06 -1.24435e-05  1.87296e-07  5.03003e-08
 2.07603e-05 -4.35921e-06 -2.31123e-06 -7.69447e-06 -3.20741e-07 -6.41295e-09
 2.53768e-05 -4.35921e-06 -2.83848e-06 -7.79633e-06 -3.14308e-07 -1.01969e-09
 2.07445e-05 -4.36564e-06 -2.31123e-06 -7.73364e-06  2.06512e-07  6.32999e-08
 2.53554e-05 -4.36564e-06 -2.83848e-06 -7.83264e-06  2.12945e-07  7.17375e-08
Element 435
 1.93703e-05 -4.41784e-06 -2.33237e-06 -1.41456e-05 -2.88103e-07  1.09706e-07
 2.28128e-05 -4.41784e-06 -2.84606e-06 -1.42039e-05 -2.84598e-07  1.76957e-07
 1.93736e-05 -4.42134e-06 -2.33237e-06  -1.4167e-05  2.25589e-07  9.77618e-08
 2.28137e-05 -4.42134e-06 -2.84606e-06 -1.42202e-05  2.29094e-07  1.24921e-07
 1.93703e-05 -4.47616e-06 -2.32043e-06 -1.07031e-05 -2.24398e-07  1.06434e-07
 2.28128e-05 -4.47616e-06 -2.79403e-06 -1.07614e-05 -2.26035e-07  1.76027e-07
 1.93736e-05 -4.47452e-06 -2.32043e-06 -1.07269e-05  2.49201e-07  9.44907e-08
 2.28137e-05 -4.47452e-06 -2.79403e-06 -1.07801e-05  2.47565e-07   1.2399e-07
Element 436
 1.78966e-05 -4.43517e-06 -2.31557e-06 -1.69835e-05 -1.64602e-07  9.05456e-08
  1.9756e-05 -4.43517e-06 -2.74688e-06 -1.68132e-05 -1.70412e-07  2.10137e-07
 1.78971e-05 -4.42936e-06 -2.31557e-06 -1.69967e-05  2.66709e-07  8.92177e-08
 1.97542e-05 -4.42936e-06 -2.74688e-06 -1.68201e-05  2.60899e-07  1.33366e-07
 1.78966e-05 -4.26486e-06 -2.31424e-06 -1.51241e-05 -6.49405e-08  9.00263e-08
  1.9756e-05 -4.26486e-06 -2.67011e-06 -1.49538e-05 -7.70107e-08  2.11949e-07
 1.78971e-05 -4.25279e-06 -2.31424e-06 -1.51396e-05  2.90927e-07  8.86983e-08
 1.97542e-05 -4.25279e-06 -2.67011e-06  -1.4963e-05  2.78857e-07  1.35179e-07
Element 437
 1.60179e-05 -3.91089e-06 -2.33708e-06  -2.0276e-05  2.35315e-08  1.44847e-10
 1.60222e-05 -3.91089e-06 -2.62638e-06 -1.94792e-05  6.66589e-09  1.66131e-07
 1.60202e-05 -3.89403e-06 -2.33708e-06 -2.02932e-05  3.12824e-07  6.38759e-08
 1.60221e-05 -3.89403e-06 -2.62638e-06 -1.94896e-05  2.95958e-07  1.23417e-07
 1.60179e-05 -3.11415e-06 -2.40081e-06 -2.02717e-05   1.6558e-07 -2.09287e-09
 1.60222e-05 -3.11415e-06 -2.58366e-06  -1.9475e-05  1.41874e-07  1.66242e-07
 1.60202e-05 -3.09044e-06 -2.40081e-06 -2.02913e-05  3.48427e-07  6.16381e-08
 1.60221e-05 -3.09044e-06 -2.58366e-06 -1.94877e-05  3.24721e-07  1.23528e-07
Element 438
 1.26417e-05 -1.72276e-06 -2.47672e-06 -2.31813e-05  2.83663e-07 -1.11473e-07
 1.08141e-05 -1.72276e-06 -2.57485e-06 -2.01767e-05  2.54058e-07  8.24296e-08
 1.26401e-05 -1.69316e-06 -2.47672e-06 -2.32142e-05  3.81788e-07    3.218e-08
 1.08143e-05 -1.69316e-06 -2.57485e-06 -2.02004e-05  3.52183e-07  1.01061e-07
 1.26417e-05  1.28184e-06 -2.62037e-06 -2.50089e-05  4.64224e-07 -1.09794e-07
 1.08141e-05  1.28184e-06 -2.59348e-06 -2.20043e-05  4.25344e-07  8.22838e-08
 1.26401e-05  1.32072e-06 -2.62037e-06   -2.504e-05  4.37329e-07  3.38584e-08
 1.08143e-05  1.32072e-06 -2.59348e-06 -2.20261e-05  3.98448e-07  1.00916e-07
Element 439
  4.6445e-06  3.12356e-06 -2.74097e-06 -1.77139e-05  5.98404e-07 -1.63971e-07
 4.99693e-06  3.12356e-06 -2.62573e-06 -1.56868e-05  5.51052e-07  1.38186e-08
 4.63687e-06  3.17091e-06 -2.74097e-06 -1.77599e-05  4.83167e-07  2.18366e-08
 4.99408e-06  3.17091e-06 -2.62573e-06 -1.57189e-05  4.35815e-07  8.32945e-08
  4.6445e-06  5.15065e-06 -2.92677e-06 -1.73615e-05  7.84429e-07 -1.56339e-07
 4.99693e-06  5.15065e-06  -2.6952e-06 -1.53344e-05  7.23208e-07  1.66665e-08
 4.63687e-06  5.21187e-06 -2.92677e-06 -1.74027e-05   5.5286e-07  2.94686e-08
 4.99408e-06  5.21187e-06  -2.6952e-06 -1.53617e-05  4.91639e-07  8.61424e-08
Element 440
 1.89437e-06  5.07958e-06 -3.05722e-06 -3.73429e-06  8.92283e-07 -1.30553e-07
 1.22548e-06  5.07958e-06 -2.75999e-06 -5.95551e-06  8.23897e-07 -3.76886e-08
 1.88837e-06  5.14797e-06 -3.05722e-06 -3.76348e-06  5.95048e-07  4.00292e-08
 1.23489e-06  5.14797e-06 -2.75999e-06 -5.97899e-06  5.26662e-07  6.98217e-08
 1.89437e-06  2.85836e-06  -3.2278e-06 -4.40317e-06  1.00092e-06 -1.24558e-07
 1.22548e-06  2.85836e-06  -2.8675e-06 -6.62439e-06  9.26829e-07 -4.70914e-08
 1.88837e-06  2.93245e-06  -3.2278e-06 -4.41696e-06  6.40615e-07  4.60235e-08
 1.23489e-06  2.93245e-06  -2.8675e-06 -6.63248e-06  5.66523e-07  6.04189e-08
Element 441
 2.14312e-05 -4.48545e-07 -2.20726e-07 -1.14828e-05 -7.72756e-09  2.21488e-07
 2.78158e-05 -4.48545e-07 -2.75248e-07 -1.27082e-05 -7.32982e-09  2.77916e-07
 2.14292e-05 -4.48943e-07 -2.20726e-07  -1.1409e-05  4.67944e-08  8.24522e-07
 2.78086e-05 -4.48943e-07 -2.75248e-07 -1.26356e-05  4.71921e-08  1.02991e-06
 2.14312e-05 -1.67399e-06 -8.23759e-07 -5.09817e-06 -2.88397e-08  2.23572e-07
 2.78158e-05 -1.67399e-06 -1.02724e-06 -6.32361e-06 -2.73553e-08  2.85206e-07
 2.14292e-05 -1.67548e-06 -8.23759e-07 -5.02965e-06  1.74639e-07  8.26605e-07
 2.78086e-05 -1.67548e-06 -1.02724e-06 -6.25618e-06  1.76123e-07   1.0372e-06
Element 442
 2.23045e-05 -2.54075e-06 -1.20621e-06 -1.26915e-05 -5.04199e-08  1.55035e-07
 2.92146e-05 -2.54075e-06  -1.5019e-06 -1.38341e-05 -4.97607e-08  2.00732e-07
 2.23326e-05 -2.54141e-06 -1.20621e-06  -1.2624e-05  2.45275e-07  5.96874e-07
 2.92455e-05 -2.54141e-06  -1.5019e-06 -1.37633e-05  2.45934e-07  7.45554e-07
 2.23045e-05 -3.68334e-06 -1.64805e-06 -5.78145e-06 -8.82662e-08    1.269e-07
 2.92146e-05 -3.68334e-06 -2.04673e-06 -6.92404e-06 -9.09481e-08  1.69824e-07
 2.23326e-05 -3.68066e-06 -1.64805e-06 -5.71114e-06  3.10412e-07   5.6874e-07
 2.92455e-05 -3.68066e-06 -2.04673e-06 -6.85039e-06   3.0773e-07  7.14646e-07
Element 443
  2.1961e-05 -4.12878e-06 -1.89562e-06  -1.1702e-05  -1.1595e-07  3.60407e-08
 2.74631e-05 -4.12878e-06 -2.35032e-06 -1.17764e-05 -1.21215e-07  5.73096e-08
 2.19738e-05 -4.12352e-06 -1.89562e-06 -1.16488e-05  3.38748e-07  2.70574e-07
 2.74794e-05 -4.12352e-06 -2.35032e-06 -1.17195e-05  3.33484e-07  3.41912e-07
  2.1961e-05 -4.20317e-06 -2.13015e-06 -6.19993e-06 -1.53738e-07  2.32479e-08
 2.74631e-05 -4.20317e-06 -2.63492e-06 -6.27431e-06 -1.62717e-07  4.10415e-08
 2.19738e-05 -4.19419e-06 -2.13015e-06 -6.14328e-06  3.51029e-07  2.57781e-07
 2.74794e-05 -4.19419e-06 -2.63492e-06 -6.21395e-06  3.42051e-07  3.25644e-07
Element 444
 2.07445e-05 -4.26663e-06 -2.24151e-06 -1.23445e-05 -1.78004e-07 -4.75338e-08
 2.53554e-05 -4.26663e-06 -2.76572e-06 -1.24435e-05 -1.87296e-07 -5.03003e-08
 2.07603e-05 -4.25734e-06 -2.24151e-06  -1.2311e-05  3.46204e-07   2.2179e-08
 2.53768e-05 -4.25734e-06 -2.76572e-06 -1.24129e-05  3.36913e-07  2.24569e-08
 2.07445e-05 -4.36564e-06 -2.31123e-06 -7.73364e-06 -2.06512e-07 -6.32999e-08
 2.53554e-05 -4.36564e-06 -2.83848e-06 -7.83264e-06 -2.12945e-07 -7.17375e-08
 2.07603e-05 -4.35921e-06 -2.31123e-06 -7.69447e-06  3.20741e-07  6.41295e-09
 2.53768e-05 -4.35921e-06 -2.83848e-06 -7.79633e-06  3.14308e-07  1.01969e-09
Element 445
 1.93736e-05 -4.42134e-06 -2.33237e-06  -1.4167e-05 -2.25589e-07 -9.77618e-08
 2.28137e-05 -4.42134e-06 -2.84606e-06 -1.42202e-05 -2.29094e-07 -1.24921e-07
 1.93703e-05 -4.41784e-06 -2.33237e-06 -1.41456e-05  2.88103e-07 -1.09706e-07
 2.28128e-05 -4.41784e-06 -2.84606e-06 -1.42039e-05  2.84598e-07 -1.76957e-07
 1.93736e-05 -4.47452e-06 -2.32043e-06 -1.07269e-05 -2.49201e-07 -9.44907e-08
 2.28137e-05 -4.47452e-06 -2.79403e-06 -1.07801e-05 -2.47565e-07  -1.2399e-07
 1.93703e-05 -4.47616e-06 -2.32043e-06 -1.07031e-05  2.24398e-07 -1.06434e-07
 2.28128e-05 -4.47616e-06 -2.79403e-06 -1.07614e-05  2.26035e-07 -1.76027e-07
Element 446
 1.78971e-05 -4.42936e-06 -2.31557e-06 -1.69967e-05 -2.66709e-07 -8.92177e-08
 1.97542e-05 -4.42936e-06 -2.74688e-06 -1.68201e-05 -2.60899e-07 -1.33366e-07
 1.78966e-05 -4.43517e-06 -2.31557e-06 -1.69835e-05  1.64602e-07 -9.05456e-08
  1.9756e-05 -4.43517e-06 -2.74688e-06 -1.68132e-05  1.70412e-07 -2.10137e-07
 1.78971e-05 -4.25279e-06 -2.31424e-06 -1.51396e-05 -2.90927e-07 -8.86983e-08
 1.97542e-05 -4.25279e-06 -2.67011e-06  -1.4963e-05 -2.78857e-07 -1.35179e-07
 1.78966e-05 -4.26486e-06 -2.31424e-06 -1.51241e-05  6.49405e-08 -9.00263e-08
  1.9756e-05 -4.26486e-06 -2.67011e-06 -1.49538e-05  7.70107e-08 -2.11949e-07
Element 447
 1.60202e-05 -3.89403e-06 -2.33708e-06 -2.02932e-05 -3.12824e-07 -6.38759e-08
 1.60221e-05 -3.89403e-06 -2.62638e-06 -1.94896e-05 -2.95958e-07 -1.23417e-07
 1.60179e-05 -3.91089e-06 -2.33708e-06  -2.0276e-05 -2.35315e-08 -1.44847e-10
 1.60222e-05 -3.91089e-06 -2.62638e-06 -1.94792e-05 -6.66589e-09 -1.66131e-07
 1.60202e-05 -3.09044e-06 -2.40081e-06 -2.02913e-05 -3.48427e-07 -6.16381e-08
 1.60221e-05 -3.09044e-06 -2.58366e-06 -1.94877e-05 -3.24721e-07 -1.23528e-07
 1.60179e-05 -3.11415e-06 -2.40081e-06 -2.02717e-05  -1.6558e-07  2.09287e-09
 1.60222e-05 -3.11415e-06 -2.58366e-06  -1.9475e-05 -1.41874e-07 -1.66242e-07
Element 448
 1.26401e-05 -1.69316e-06 -2.47672e-06 -2.32142e-05 -3.81788e-07   -3.218e-08
 1.08143e-05 -1.69316e-06 -2.57485e-06 -2.02004e-05 -3.52183e-07 -1.01061e-07
 1.26417e-05 -1.72276e-06 -2.47672e-06 -2.31813e-05 -2.83663e-07  1.11473e-07
 1.08141e-05 -1.72276e-06 -2.57485e-06 -2.01767e-05 -2.54058e-07 -8.24296e-08
 1.26401e-05  1.32072e-06 -2.62037e-06   -2.504e-05 -4.37329e-07 -3.38584e-08
 1.08143e-05  1.32072e-06 -2.59348e-06 -2.20261e-05 -3.98448e-07 -1.00916e-07
 1.26417e-05  1.28184e-06 -2.62037e-06 -2.50089e-05 -4.64224e-07  1.09794e-07
 1.08141e-05  1.28184e-06 -2.59348e-06 -2.20043e-05 -4.25344e-07 -8.22838e-08
Element 449
 4.63687e-06  3.17091e-06 -2.74097e-06 -1.77599e-05 -4.83167e-07 -2.18366e-08
 4.99408e-06  3.17091e-06 -2.62573e-06 -1.57189e-05 -4.35815e-07 -8.32945e-08
  4.6445e-06  3.12356e-06 -2.74097e-06 -1.77139e-05 -5.98404e-07  1.63971e-07
 4.99693e-06  3.12356e-06 -2.62573e-06 -1.56868e-05 -5.51052e-07 -1.38186e-08
 4.63687e-06  5.21187e-06 -2.92677e-06 -1.74027e-05  -5.5286e-07 -2.94686e-08
 4.99408e-06  5.21187e-06  -2.6952e-06 -1.53617e-05 -4.91639e-07 -8.61424e-08
  4.6445e-06  5.15065e-06 -2.92677e-06 -1.73615e-05 -7.84429e-07  1.56339e-07
 4.99693e-06  5.15065e-06  -2.6952e-06 -1.53344e-05 -7.23208e-07 -1.66665e-08
Element 450
 1.88837e-06  5.14797e-06 -3.05722e-06 -3.76348e-06 -5.95048e-07 -4.00292e-08
 1.23489e-06  5.14797e-06 -2.75999e-06 -5.97899e-06 -5.26662e-07 -6.98217e-08
 1.89437e-06  5.07958e-06 -3.05722e-06 -3.73429e-06 -8.92283e-07  1.30553e-07
 1.22548e-06  5.07958e-06 -2.75999e-06 -5.95551e-06 -8.23897e-07  3.76886e-08
 1.88837e-06  2.93245e-06  -3.2278e-06 -4.41696e-06 -6.40615e-07 -4.60235e-08
 1.23489e-06  2.93245e-06  -2.8675e-06 -6.63248e-06 -5.66523e-07 -6.04189e-08
 1.89437e-06  2.85836e-06  -3.2278e-06 -4.40317e-06 -1.00092e-06  1.24558e-07
 1.22548e-06  2.85836e-06  -2.8675e-06 -6.62439e-06 -9.26829e-07  4.70914e-08
Element 451
 2.14405e-05 -4.49177e-07 -2.61095e-07 -1.12883e-05  2.27717e-08  1.29351e-06
 2.78173e-05 -4.49177e-07 -3.22211e-07 -1.25154e-05  2.30146e-08  1.61327e-06
 2.14734e-05  -4.4942e-07 -2.61095e-07  -1.1032e-05  8.38883e-08  2.00683e-06
 2.78485e-05  -4.4942e-07 -3.22211e-07 -1.22598e-05  8.41313e-08  2.49357e-06
 2.14405e-05 -1.67635e-06 -9.74419e-07 -4.91142e-06   8.4985e-08  1.26053e-06
 2.78173e-05 -1.67635e-06 -1.20251e-06 -6.13859e-06  8.58916e-08  1.58206e-06
 2.14734e-05 -1.67726e-06 -9.74419e-07 -4.65693e-06  3.13076e-07  1.97385e-06
 2.78485e-05 -1.67726e-06 -1.20251e-06 -5.88477e-06  3.13982e-07  2.46236e-06
Element 452
 2.23586e-05 -2.53825e-06 -1.41696e-06 -1.25155e-05  1.01287e-07  8.73902e-07
 2.92704e-05 -2.53825e-06 -1.74414e-06 -1.36431e-05  9.19894e-08  1.09544e-06
 2.24015e-05 -2.52895e-06 -1.41696e-06 -1.22867e-05  4.28475e-07  1.36961e-06
 2.93075e-05 -2.52895e-06 -1.74414e-06 -1.33857e-05  4.19176e-07  1.69491e-06
 2.23586e-05 -3.66583e-06 -1.91267e-06 -5.60377e-06  8.36134e-08  8.30987e-07
 2.92704e-05 -3.66583e-06 -2.34362e-06 -6.73134e-06  4.57719e-08  1.05832e-06
 2.24015e-05 -3.62798e-06 -1.91267e-06 -5.38072e-06  5.14564e-07   1.3267e-06
 2.93075e-05 -3.62798e-06 -2.34362e-06 -6.47975e-06  4.76722e-07  1.65779e-06
Element 453
 2.20087e-05 -4.10413e-06 -2.17115e-06 -1.15727e-05  5.69746e-08  3.21671e-07
 2.75229e-05 -4.10413e-06 -2.65878e-06 -1.16426e-05  9.27926e-09  4.32814e-07
  2.2091e-05 -4.05644e-06 -2.17115e-06 -1.14179e-05  5.44601e-07  5.32147e-07
 2.76254e-05 -4.05644e-06 -2.65878e-06 -1.14894e-05  4.96906e-07   6.9437e-07
 2.20087e-05 -4.17404e-06 -2.38162e-06 -6.05851e-06  1.86995e-09   2.3933e-07
 2.75229e-05 -4.17404e-06 -2.92033e-06 -6.12841e-06  -4.4203e-08  3.30315e-07
  2.2091e-05 -4.12797e-06 -2.38162e-06 -5.88355e-06  5.40578e-07  4.49805e-07
 2.76254e-05 -4.12797e-06 -2.92033e-06 -5.95508e-06  4.94505e-07  5.91871e-07
Element 454
 2.07608e-05 -4.23915e-06 -2.45384e-06 -1.22625e-05 -4.60934e-08 -1.52923e-07
 2.53796e-05 -4.23915e-06 -3.00721e-06 -1.23705e-05 -8.64971e-08 -1.73604e-07
 2.07466e-05 -4.19875e-06 -2.45384e-06 -1.21634e-05   5.0728e-07 -1.66114e-07
 2.53656e-05 -4.19875e-06 -3.00721e-06 -1.22852e-05  4.66876e-07 -1.97808e-07
 2.07608e-05 -4.34714e-06 -2.44064e-06 -7.64374e-06 -1.22027e-07  -1.3863e-07
 2.53796e-05 -4.34714e-06   -2.983e-06 -7.75173e-06 -1.48564e-07 -1.59614e-07
 2.07466e-05  -4.3206e-06 -2.44064e-06 -7.54434e-06  4.20334e-07 -1.51821e-07
 2.53656e-05  -4.3206e-06   -2.983e-06 -7.66619e-06  3.93796e-07 -1.83818e-07
Element 455
 1.93643e-05 -4.41131e-06 -2.41566e-06 -1.41281e-05 -1.82435e-07 -2.85387e-07
 2.28084e-05 -4.41131e-06 -2.93764e-06 -1.41955e-05 -1.96763e-07  -3.9426e-07
 1.93513e-05 -4.39698e-06 -2.41566e-06 -1.41017e-05   3.3954e-07 -3.40455e-07
 2.27974e-05 -4.39698e-06 -2.93764e-06 -1.41886e-05  3.25212e-07 -4.94009e-07
 1.93643e-05 -4.47865e-06 -2.36059e-06  -1.0684e-05 -2.71538e-07 -2.72348e-07
 2.28084e-05 -4.47865e-06 -2.83789e-06 -1.07514e-05 -2.66377e-07  -3.8324e-07
 1.93513e-05 -4.48381e-06 -2.36059e-06 -1.06556e-05  2.05756e-07 -3.27415e-07
 2.27974e-05 -4.48381e-06 -2.83789e-06 -1.07424e-05  2.10917e-07 -4.82989e-07
Element 456
 1.78954e-05 -4.44449e-06 -2.32912e-06 -1.69841e-05 -3.48072e-07 -2.39369e-07
 1.97569e-05 -4.44449e-06 -2.75903e-06 -1.68234e-05 -3.28417e-07 -4.28163e-07
 1.78927e-05 -4.46415e-06 -2.32912e-06 -1.69987e-05  8.18373e-08 -2.70276e-07
 1.97577e-05 -4.46415e-06 -2.75903e-06 -1.68581e-05  1.01492e-07 -5.43846e-07
 1.78954e-05 -4.28383e-06 -2.29822e-06 -1.51226e-05 -4.68064e-07 -2.36702e-07
 1.97569e-05 -4.28383e-06 -2.64335e-06 -1.49619e-05 -4.28302e-07 -4.28936e-07
 1.78927e-05 -4.32359e-06 -2.29822e-06 -1.51337e-05  -1.2293e-07  -2.6761e-07
 1.97577e-05 -4.32359e-06 -2.64335e-06 -1.49932e-05 -8.31679e-08 -5.44619e-07
Element 457
 1.60237e-05 -3.93808e-06  -2.2991e-06 -2.02768e-05 -5.76758e-07 -1.06093e-07
 1.60283e-05 -3.93808e-06 -2.56982e-06 -1.94928e-05 -5.19357e-07 -3.65165e-07
 1.60416e-05 -3.99548e-06  -2.2991e-06 -2.02963e-05 -3.06037e-07 -7.27783e-08
  1.6045e-05 -3.99548e-06 -2.56982e-06 -1.95404e-05 -2.48636e-07 -4.50374e-07
 1.60237e-05 -3.15412e-06 -2.33241e-06 -2.02721e-05 -7.53725e-07 -1.24011e-07
 1.60283e-05 -3.15412e-06 -2.48461e-06 -1.94882e-05 -6.68239e-07   -3.818e-07
 1.60416e-05  -3.2396e-06 -2.33241e-06 -2.02929e-05 -6.01527e-07 -9.06964e-08
  1.6045e-05  -3.2396e-06 -2.48461e-06  -1.9537e-05 -5.16041e-07 -4.67009e-07
Element 458
 1.26458e-05 -1.77448e-06 -2.38859e-06 -2.31647e-05 -9.12086e-07  3.62404e-08
  1.0817e-05 -1.77448e-06 -2.44183e-06 -2.01794e-05 -8.00378e-07 -2.64977e-07
 1.26551e-05 -1.88619e-06 -2.38859e-06  -2.3152e-05 -8.58844e-07  1.56409e-07
 1.08251e-05 -1.88619e-06 -2.44183e-06 -2.02103e-05 -7.47137e-07  -2.9664e-07
 1.26458e-05  1.21078e-06 -2.50876e-06 -2.49934e-05 -1.16777e-06  2.69249e-08
  1.0817e-05  1.21078e-06 -2.41017e-06 -2.20081e-05 -1.01251e-06 -2.73013e-07
 1.26551e-05  1.05552e-06 -2.50876e-06  -2.4982e-05 -1.26636e-06  1.47093e-07
 1.08251e-05  1.05552e-06 -2.41017e-06 -2.20403e-05  -1.1111e-06 -3.04675e-07
Element 459
 4.65749e-06  3.03923e-06  -2.6148e-06 -1.76761e-05 -1.36801e-06  1.04398e-07
 4.99808e-06  3.03923e-06 -2.41075e-06 -1.56659e-05 -1.18496e-06 -1.64232e-07
 4.68536e-06  2.85619e-06  -2.6148e-06 -1.76188e-05 -1.57205e-06  2.73928e-07
 4.99836e-06  2.85619e-06 -2.41075e-06  -1.5641e-05   -1.389e-06 -1.30976e-07
 4.65749e-06  5.04939e-06 -2.78433e-06 -1.73355e-05 -1.65938e-06   7.6535e-08
 4.99808e-06  5.04939e-06 -2.44401e-06 -1.53254e-05 -1.44398e-06 -1.64516e-07
 4.68536e-06  4.83399e-06 -2.78433e-06 -1.73058e-05  -1.9997e-06  2.46065e-07
 4.99836e-06  4.83399e-06 -2.44401e-06  -1.5328e-05  -1.7843e-06  -1.3126e-07
Element 460
 1.91568e-06  4.96963e-06 -2.90801e-06 -3.70802e-06  -1.8497e-06   2.0421e-08
 1.22697e-06  4.96963e-06 -2.47566e-06 -5.93611e-06 -1.61768e-06 -9.63584e-08
 1.96793e-06  4.73761e-06 -2.90801e-06 -3.66545e-06 -2.28205e-06  1.88805e-07
 1.24043e-06  4.73761e-06 -2.47566e-06 -5.90659e-06 -2.05003e-06  -4.3128e-08
 1.91568e-06  2.74154e-06 -3.07639e-06 -4.39674e-06 -2.07828e-06 -3.18278e-08
 1.22697e-06  2.74154e-06 -2.52889e-06 -6.62483e-06 -1.83321e-06 -1.09819e-07
 1.96793e-06  2.49647e-06 -3.07639e-06 -4.39295e-06 -2.62578e-06  1.36557e-07
 1.24043e-06  2.49647e-06 -2.52889e-06 -6.63409e-06 -2.38071e-06 -5.65882e-08
Element 461
 2.15016e-05 -4.47713e-07 -3.77787e-07 -1.07501e-05  4.39293e-08  2.64173e-06
 2.78784e-05 -4.47713e-07 -4.62142e-07 -1.19733e-05  3.90239e-08  3.27092e-06
 2.15454e-05 -4.42808e-07 -3.77787e-07 -1.02362e-05  1.28284e-07  3.67386e-06
 2.79287e-05 -4.42808e-07 -4.62142e-07  -1.1446e-05  1.23379e-07  4.53352e-06
 2.15016e-05 -1.67089e-06 -1.40992e-06  -4.3733e-06  1.63946e-07  2.59788e-06
 2.78784e-05 -1.67089e-06 -1.72474e-06 -5.59648e-06  1.45639e-07  3.22058e-06
 2.15454e-05 -1.65258e-06 -1.40992e-06  -3.8529e-06  4.78763e-07  3.63001e-06
 2.79287e-05 -1.65258e-06 -1.72474e-06 -5.06267e-06  4.60456e-07  4.48318e-06
Element 462
 2.25491e-05 -2.51358e-06 -2.01207e-06 -1.20373e-05  2.05861e-07  1.64038e-06
 2.94757e-05 -2.51358e-06 -2.46609e-06 -1.31164e-05  1.73161e-07  2.01941e-06
 2.29095e-05 -2.48088e-06 -2.01207e-06  -1.1585e-05  6.59881e-07  2.25336e-06
  2.9898e-05 -2.48088e-06 -2.46609e-06 -1.26382e-05  6.27182e-07  2.78224e-06
 2.25491e-05 -3.59268e-06 -2.62505e-06 -5.11082e-06  2.00356e-07     1.28e-06
 2.94757e-05 -3.59268e-06 -3.22892e-06 -6.18992e-06  1.41736e-07  1.59705e-06
 2.29095e-05 -3.53406e-06 -2.62505e-06 -4.59649e-06  8.04226e-07  1.89298e-06
  2.9898e-05 -3.53406e-06 -3.22892e-06 -5.64967e-06  7.45607e-07  2.35988e-06
Element 463
 2.20711e-05 -4.01532e-06 -2.82855e-06  -1.1232e-05  1.67547e-07   9.9834e-08
 2.75943e-05 -4.01532e-06 -3.48092e-06 -1.13076e-05  1.02898e-07  1.68611e-07
 2.19342e-05 -3.95067e-06 -2.82855e-06  -1.0879e-05   8.1992e-07  4.28282e-08
 2.74069e-05 -3.95067e-06 -3.48092e-06  -1.0964e-05  7.55271e-07  9.42667e-08
 2.20711e-05  -4.0909e-06 -2.77155e-06 -5.70878e-06  8.34162e-08   2.3667e-07
 2.75943e-05  -4.0909e-06 -3.40658e-06 -5.78436e-06  2.82137e-08  3.55981e-07
 2.19342e-05  -4.0357e-06 -2.77155e-06 -5.40626e-06   7.1845e-07  1.79664e-07
 2.74069e-05  -4.0357e-06 -3.40658e-06 -5.49128e-06  6.63248e-07  2.81636e-07
Element 464
 2.06985e-05  -4.1689e-06 -2.71735e-06  -1.2091e-05  1.77573e-08 -3.55725e-07
 2.53106e-05  -4.1689e-06 -3.33926e-06 -1.22285e-05  -2.3382e-08 -4.00305e-07
 2.05814e-05 -4.12776e-06 -2.71735e-06 -1.19923e-05  6.39665e-07 -4.46788e-07
 2.51742e-05 -4.12776e-06 -3.33926e-06 -1.21588e-05  5.98526e-07 -5.09891e-07
 2.06985e-05 -4.30644e-06 -2.62629e-06 -7.47889e-06 -7.74955e-08 -2.38617e-07
 2.53106e-05 -4.30644e-06 -3.22967e-06 -7.61642e-06 -8.96597e-08 -2.63948e-07
