-7391.89
-3300.73
-4085.62
-1044.59
-1373.19
1186.6
1180.58
3625.14
3953.11
7250.59
-6552.66
-3402.44
-3920.05
-994.487
-1379.26
1403.2
1107.19
3993.69
3533.91
6210.9
-5928.73
-3216.84
-3625.93
-903.148
-1306.92
1408.02
974.457
3656.4
3200.09
5742.6
-5384.13
-2957.84
-3319.02
-824.326
-1221.06
1285.71
861.349
3338.47
2904.92
5315.92
-4883.38
-2697.61
-3023.51
-761.32
-1127.61
1159.87
766.876
3044.45
2637.27
4884.97
-4418.06
-2450.39
-2742.57
-699.721
-1031.48
1045.46
686.069
2766.79
2388.95
4454.96
-3983.01
-2215.94
-2476.45
-637.486
-936.085
941.308
614.529
2502.81
2155.72
4034.62
-3574.18
-1993.53
-2224.86
-575.793
-843.622
845.15
549.404
2251.9
1935.65
3629.88
-3189.07
-1782.93
-1987.43
-515.926
-755.297
755.488
489.092
2014.08
1727.93
3244.05
-2826.41
-1584.11
-1763.85
-458.713
-671.683
671.507
432.781
1789.48
1532.22
2878.79
-2485.68
-1397.08
-1553.91
-404.59
-593.009
592.808
380.095
1578.17
1348.37
2534.82
-2166.68
-1221.83
-1357.46
-353.759
-519.349
519.208
330.874
1380.2
1176.32
2212.47
-1869.37
-1058.37
-1174.43
-306.299
-450.711
450.631
285.06
1195.6
1016.06
1911.83
-1593.77
-906.686
-1004.8
-262.235
-387.089
387.05
242.632
1024.37
867.582
1632.94
-1339.88
-766.78
-848.533
-221.575
-328.474
328.454
203.583
866.519
730.873
1375.81
-1107.71
-638.645
-705.632
-184.323
-274.865
274.837
167.907
722.046
605.935
1140.45
-897.243
-522.278
-576.082
-150.489
-226.267
226.185
135.585
590.959
492.761
926.869
-708.444
-417.672
-459.864
-120.099
-182.699
182.463
106.575
473.263
391.338
735.138
-541.236
-324.812
-356.945
-93.2016
-144.187
143.594
80.8031
368.953
301.636
565.396
-395.492
-243.667
-267.265
-69.8727
-110.762
109.419
58.1503
277.976
223.583
417.931
-271.07
-174.156
-190.737
-50.204
-82.4157
79.6525
38.4711
200.144
157.04
293.275
-167.964
-116.095
-127.249
-34.2183
-58.9842
53.8468
21.6921
134.924
101.761
192.287
-86.8087
-69.045
-76.7213
-21.6063
-39.9375
31.4832
8.07453
81.0334
57.5232
116.004
-30.0221
-32.0253
-39.2662
-11.0731
-24.485
12.5689
-1.43025
35.8772
25.4088
64.4471
-3.04693
-3.13299
-16.257
0.916224
-15.3378
-0.0522921
-5.46389
-3.33318
13.1337
32.5742
